City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Ceyhan,TR,2022-04-02 04:27:18,37.0247,35.8175,57.54,64,72,6.04
594,Necochea,AR,2022-04-02 04:27:19,-38.5473,-58.7368,52.83,65,74,11.56
595,Yabelo,ET,2022-04-02 04:27:19,4.8833,38.0833,60.55,61,92,10.0
596,Malmyzh,RU,2022-04-02 04:27:20,56.5205,50.6818,29.17,96,100,13.4
597,Maxixe,MZ,2022-04-02 04:27:20,-23.8597,35.3472,78.62,89,40,4.61
598,Yenagoa,NG,2022-04-02 04:27:21,4.9247,6.2642,77.56,91,99,2.89
599,Dickson,US,2022-04-02 04:23:36,36.077,-87.3878,43.48,74,0,3.44
600,Svetlyy,RU,2022-04-02 04:27:21,54.675,20.1347,33.85,62,100,18.88
601,Atraulia,IN,2022-04-02 04:27:22,26.3333,82.95,92.46,32,0,7.29
602,Shirokiy,RU,2022-04-02 04:27:22,49.758,129.523,32.32,99,24,5.73
603,Saint-Georges,GD,2022-04-02 04:27:23,12.0564,-61.7485,78.37,76,24,17.29
604,Gamba,GA,2022-04-02 04:27:23,-2.65,10.0,74.28,93,100,6.22
605,North Bend,US,2022-04-02 04:27:24,43.4065,-124.2243,48.92,92,100,0.0
606,Matara,LK,2022-04-02 04:27:24,5.9485,80.5353,82.6,75,25,2.77
607,Huambo,AO,2022-04-02 04:27:24,-12.7761,15.7392,60.42,98,100,1.9
608,Vila Velha,BR,2022-04-02 04:25:24,-20.3297,-40.2925,75.15,95,75,3.44
609,Ohangaron,UZ,2022-04-02 04:27:25,40.9064,69.6383,57.34,36,87,0.31
610,Linxia,CN,2022-04-02 04:27:26,35.6003,103.2064,50.99,27,0,3.2
611,Chulman,RU,2022-04-02 04:27:27,56.8479,124.9104,33.08,89,100,3.94
612,Cradock,ZA,2022-04-02 04:27:27,-32.1642,25.6192,57.33,89,91,4.99
613,Dinan,FR,2022-04-02 04:27:27,48.4167,-2.25,42.46,79,17,7.25
614,Dom Pedrito,BR,2022-04-02 04:27:28,-30.9828,-54.6731,51.57,75,0,7.85
615,Sao Sebastiao,BR,2022-04-02 04:27:28,-23.76,-45.4097,71.33,94,100,4.65
616,Corod,RO,2022-04-02 04:27:29,45.9,27.6167,52.03,75,81,16.71
617,Tual,ID,2022-04-02 04:27:29,-5.6667,132.75,82.56,65,32,3.22
618,Emerald,AU,2022-04-02 04:25:07,-23.5333,148.1667,89.74,37,30,6.91
619,Pilar,BR,2022-04-02 04:26:32,-9.5972,-35.9567,73.33,93,53,1.77
620,Marystown,CA,2022-04-02 04:27:30,47.1666,-55.1483,38.86,100,100,7.43
621,Eyl,SO,2022-04-02 04:27:30,7.9803,49.8164,78.96,78,25,9.57
622,Ilhabela,BR,2022-04-02 04:27:31,-23.7781,-45.3581,71.8,92,100,7.11
623,Havelock,US,2022-04-02 04:26:15,34.8791,-76.9013,58.98,51,0,12.66
624,Santa Maria,BR,2022-04-02 04:27:32,-29.6842,-53.8069,50.74,89,0,6.06
625,Mumford,GH,2022-04-02 04:27:32,5.2618,-0.759,77.92,81,100,8.63
626,Carauari,BR,2022-04-02 04:27:32,-4.8828,-66.8958,71.74,99,100,5.08
627,Ginda,IN,2022-04-02 04:27:33,30.6945,78.4932,74.5,15,0,5.99
628,Sawakin,SD,2022-04-02 04:27:33,19.1059,37.3321,75.07,66,12,4.61
629,Tabou,CI,2022-04-02 04:27:34,4.423,-7.3528,79.34,87,100,8.39
630,Aguimes,ES,2022-04-02 04:27:34,27.9054,-15.4461,61.66,63,75,5.75
631,Olinda,BR,2022-04-02 04:27:35,-8.0089,-34.8553,82.13,74,40,8.05
632,Vao,NC,2022-04-02 04:27:35,-22.6667,167.4833,79.74,87,100,15.64
633,Puerto Madryn,AR,2022-04-02 04:27:35,-42.7692,-65.0385,65.86,29,0,19.08
634,Trelew,AR,2022-04-02 04:27:36,-43.249,-65.3051,66.78,19,29,15.3
635,Chapaevsk,RU,2022-04-02 04:27:36,52.9813,49.7112,41.74,85,100,9.82
636,Solnechnyy,RU,2022-04-02 04:27:37,50.7214,136.6319,35.2,76,95,3.49
637,Barcelos,PT,2022-04-02 04:27:37,41.5388,-8.6151,44.85,72,2,6.04
638,Ostrowiec Swietokrzyski,PL,2022-04-02 04:27:38,50.9294,21.3853,31.68,98,100,12.73
639,Port Hardy,CA,2022-04-02 04:27:38,50.6996,-127.4199,44.6,93,75,3.44
640,Puerto Ayacucho,VE,2022-04-02 04:28:39,5.6639,-67.6236,81.59,68,94,3.62
641,Beloha,MG,2022-04-02 04:28:39,-25.1667,45.05,71.46,71,0,5.03
642,Broken Hill,AU,2022-04-02 04:24:19,-31.95,141.4333,69.1,28,0,12.39
643,Mende,FR,2022-04-02 04:28:40,44.6667,3.5,18.34,90,100,14.36
644,Chekalin,RU,2022-04-02 04:28:41,54.0969,36.245,30.7,95,100,12.17
645,Kamenskiy,RU,2022-04-02 04:28:41,50.8855,45.488,50.22,89,100,15.68
646,Willowmore,ZA,2022-04-02 04:28:41,-33.2926,23.4895,53.13,83,70,3.0
647,Kupang,ID,2022-04-02 04:28:42,-10.1667,123.5833,85.14,61,10,4.16
648,Allapalli,IN,2022-04-02 04:28:42,19.4167,80.0667,92.75,39,7,8.21
649,Bubaque,GW,2022-04-02 04:28:43,11.2833,-15.8333,74.25,72,3,12.5
650,Parambu,BR,2022-04-02 04:28:43,-6.2111,-40.6944,68.13,95,58,0.78
651,Alekseyevsk,RU,2022-04-02 04:28:44,57.8406,108.3492,30.45,74,100,5.5
652,Maumere,ID,2022-04-02 04:28:44,-8.6199,122.2111,85.03,64,6,1.88
653,Sibolga,ID,2022-04-02 04:28:45,1.7427,98.7792,86.9,53,100,4.36
654,Seversk,RU,2022-04-02 04:28:45,56.6006,84.8864,36.55,95,100,11.34
655,Galveston,US,2022-04-02 04:28:45,29.3669,-94.9669,68.95,82,32,1.01
656,Salinopolis,BR,2022-04-02 04:28:46,-0.6136,-47.3561,76.78,89,99,7.18
657,Jinchang,CN,2022-04-02 04:28:46,38.4953,102.1739,50.7,15,0,7.27
658,Basoko,CD,2022-04-02 04:28:47,1.2391,23.616,72.05,90,100,3.29
659,Zaraza,VE,2022-04-02 04:28:47,9.3503,-65.3245,77.31,77,37,7.18
660,Ranong,TH,2022-04-02 04:28:48,9.9658,98.6348,84.13,70,95,6.04
661,Valdivia,CL,2022-04-02 04:28:48,-39.8142,-73.2459,46.49,99,32,0.67
662,Casper,US,2022-04-02 04:26:17,42.8666,-106.3131,35.73,72,0,10.36
663,Mayor Pablo Lagerenza,PY,2022-04-02 04:28:49,-19.9309,-60.7718,61.63,44,96,3.13
664,Somerset,US,2022-04-02 04:26:01,40.5668,-74.5496,45.05,47,100,12.66
665,Dengzhou,CN,2022-04-02 04:28:49,37.8086,120.7508,51.06,37,34,7.34
666,Nivala,FI,2022-04-02 04:28:50,63.9167,24.9667,20.68,94,60,6.58
667,Grindavik,IS,2022-04-02 04:28:50,63.8424,-22.4338,41.47,100,75,6.91
668,San Carlos Del Zulia,VE,2022-04-02 04:28:51,9.0,-71.9135,77.31,83,11,3.13
669,Pemangkat,ID,2022-04-02 04:28:51,1.1667,108.9667,85.77,67,54,6.26
670,Soller,ES,2022-04-02 04:28:52,39.7662,2.7152,47.86,59,25,1.99
671,Dzhebariki-Khaya,RU,2022-04-02 04:28:52,62.2167,135.8,21.63,78,40,2.3
672,Talnakh,RU,2022-04-02 04:28:53,69.4865,88.3972,9.21,92,100,6.93
673,Sainte-Maxime,FR,2022-04-02 04:28:53,43.3,6.6333,42.82,56,93,16.62
674,Scarborough,GB,2022-04-02 04:28:54,54.2797,-0.4044,33.91,88,89,3.0
675,Anadyr,RU,2022-04-02 04:28:54,64.75,177.4833,19.9,85,20,8.95
676,Ishigaki,JP,2022-04-02 04:28:54,24.3448,124.1572,64.53,100,75,18.41
677,Pochutla,MX,2022-04-02 04:28:55,15.7432,-96.4661,75.02,62,0,3.49
678,Sola,VU,2022-04-02 04:28:55,-13.8833,167.55,79.23,82,100,20.02
679,Matucana,PE,2022-04-02 04:28:56,-11.85,-76.4,59.49,87,99,3.58
680,Duvan,RU,2022-04-02 04:28:56,55.695,57.9024,32.13,99,100,2.35
681,Tobol,KZ,2022-04-02 04:28:57,52.6844,62.5794,36.19,93,100,9.01
682,Vitim,RU,2022-04-02 04:28:58,59.4511,112.5578,26.11,71,100,12.01
683,Nhulunbuy,AU,2022-04-02 04:25:14,-12.2333,136.7667,90.21,58,75,5.75
684,Agua Branca,BR,2022-04-02 04:29:58,-5.8922,-42.6361,71.47,96,98,2.06
685,Kajaani,FI,2022-04-02 04:29:59,64.2273,27.7285,12.25,79,0,6.91
686,Birin,NP,2022-04-02 04:29:59,26.8865,88.0718,64.6,77,63,5.5
687,Sikonge,TZ,2022-04-02 04:30:00,-5.6333,32.7667,63.01,87,24,6.87
688,Blind River,CA,2022-04-02 04:30:01,46.1834,-82.9582,28.51,95,65,4.76
689,Virarajendrapet,IN,2022-04-02 04:30:01,12.2,75.8,81.72,57,56,3.58
690,Casablanca,MA,2022-04-02 04:30:02,33.5928,-7.6192,50.22,83,22,10.22
691,Hearst,CA,2022-04-02 04:30:03,49.6835,-83.6665,26.85,95,54,6.96
692,Mwinilunga,ZM,2022-04-02 04:30:03,-11.7358,24.4293,60.21,98,23,3.65
693,Tigil,RU,2022-04-02 04:30:04,57.8,158.6667,22.44,91,100,8.72
694,Sri Aman,MY,2022-04-02 04:30:05,1.2376,111.4621,87.85,70,20,2.3
695,Constitucion,CL,2022-04-02 04:30:05,-35.3333,-72.4167,56.5,81,1,9.73
696,Umba,RU,2022-04-02 04:30:06,66.6871,34.3429,16.23,93,98,4.7
697,Puerto Colombia,CO,2022-04-02 04:30:06,10.9878,-74.9547,78.89,88,100,19.26
698,Harper,LR,2022-04-02 04:30:07,4.375,-7.7169,79.32,86,100,8.03
699,North Adams,US,2022-04-02 04:30:07,42.7009,-73.1087,35.08,53,86,4.0
700,Uvira,CD,2022-04-02 04:30:08,-3.4067,29.1458,71.98,82,90,4.99
701,Encruzilhada,BR,2022-04-02 04:30:08,-15.5314,-40.9094,66.0,97,30,4.65
702,Whitefish,US,2022-04-02 04:30:09,48.4111,-114.3376,35.06,73,0,0.0
703,Umea,SE,2022-04-02 04:30:10,63.8284,20.2597,19.9,92,64,3.44
704,Hamada,JP,2022-04-02 04:30:10,34.8833,132.0833,50.72,51,83,8.9
705,Dharchula,IN,2022-04-02 04:30:11,29.85,80.5333,83.3,18,0,7.49
706,Isla Mujeres,MX,2022-04-02 04:30:11,21.2311,-86.731,80.65,84,26,13.91
707,Rocha,UY,2022-04-02 04:30:12,-34.4833,-54.3333,48.24,88,1,4.05
708,Eureka,US,2022-04-02 04:27:09,40.8021,-124.1637,48.92,86,99,8.01
709,Stavern,NO,2022-04-02 04:30:12,59.0,10.0333,28.31,78,6,3.96
710,Chute-Aux-Outardes,CA,2022-04-02 04:30:13,49.1168,-68.399,31.98,100,100,6.91
711,Morganton,US,2022-04-02 04:30:13,35.7454,-81.6848,45.28,67,0,1.01
712,Vila Real,PT,2022-04-02 04:30:14,41.3006,-7.7441,36.72,65,0,3.87
713,Rio Brilhante,BR,2022-04-02 04:30:14,-21.8019,-54.5464,64.15,98,100,3.29
714,Naze,JP,2022-04-02 04:30:15,28.3667,129.4833,63.52,63,100,13.65
715,Divo,CI,2022-04-02 04:30:15,5.8397,-5.36,75.65,96,99,2.86
716,Mufumbwe,ZM,2022-04-02 04:30:16,-13.6833,24.8,61.02,97,3,3.89
717,Jiwani,PK,2022-04-02 04:30:16,25.05,61.7417,83.53,41,0,4.7
718,Sawtell,AU,2022-04-02 04:30:17,-30.3833,153.1,77.18,57,40,6.91
719,Tinskoy,RU,2022-04-02 04:30:17,56.1525,96.9161,47.97,50,100,16.53
720,Marquette,US,2022-04-02 04:30:17,46.5333,-87.6335,27.77,76,89,7.76
721,Maki,JP,2022-04-02 04:30:18,37.75,138.8833,51.91,47,22,10.96
722,Kisesa,TZ,2022-04-02 04:30:18,-3.0833,34.15,65.35,78,41,8.05
723,Marfino,RU,2022-04-02 04:30:19,55.7028,37.3822,30.45,74,75,13.42
724,Palafrugell,ES,2022-04-02 04:30:19,41.9174,3.1631,41.43,44,50,3.0
725,Kjollefjord,NO,2022-04-02 04:30:20,70.9457,27.3465,28.45,74,100,4.07
726,Nyuksenitsa,RU,2022-04-02 04:30:20,60.4128,44.2397,19.51,88,59,3.62
727,Kakching,IN,2022-04-02 04:30:21,24.4833,93.9833,73.18,29,13,3.36
728,Akersberga,SE,2022-04-02 04:30:21,59.4794,18.2997,25.05,89,5,3.38
729,Esso,RU,2022-04-02 04:30:22,55.9333,158.7,16.68,78,100,7.96
730,Aktash,RU,2022-04-02 04:31:22,50.3,87.7333,31.53,70,100,2.73
731,Half Moon Bay,US,2022-04-02 04:31:23,37.4636,-122.4286,56.1,81,0,11.5
732,Alice Springs,AU,2022-04-02 04:31:23,-23.7,133.8833,80.15,26,56,9.22
733,Granadilla De Abona,ES,2022-04-02 04:31:24,28.1188,-16.576,58.19,58,100,9.22
734,Deer Lake,CA,2022-04-02 04:31:24,49.1667,-57.4316,33.66,93,100,8.05
735,Pavlovka,RU,2022-04-02 04:31:25,52.6897,47.1405,41.38,94,100,11.3
736,Canchungo,GW,2022-04-02 04:31:25,12.0672,-16.0333,66.83,73,1,5.41
737,Innisfail,AU,2022-04-02 04:31:25,-17.5333,146.0333,83.05,65,66,6.58
738,Middle Island,US,2022-04-02 04:31:26,40.8843,-72.9373,44.65,57,100,16.11
739,Kandrian,PG,2022-04-02 04:31:26,-6.2167,149.55,81.99,74,100,6.71
740,Homer,US,2022-04-02 04:31:27,59.6425,-151.5483,37.29,79,0,6.91
741,Leshukonskoye,RU,2022-04-02 04:31:27,64.8989,45.7622,18.57,89,87,4.05
742,Slave Lake,CA,2022-04-02 04:30:22,55.2834,-114.769,39.18,56,100,10.36
743,Nan,TH,2022-04-02 04:31:28,18.8333,100.6667,73.42,69,75,11.5
744,Antonina,BR,2022-04-02 04:31:29,-25.4286,-48.7119,70.43,99,100,1.32
745,Prado,BR,2022-04-02 04:31:29,-17.3411,-39.2208,75.13,86,1,3.38
746,Ambulu,ID,2022-04-02 04:31:30,-8.345,113.6058,85.05,73,61,5.88
747,Mae Hong Son,TH,2022-04-02 04:31:30,19.3003,97.9685,82.54,61,40,0.0
748,Carinhanha,BR,2022-04-02 04:31:30,-14.3047,-43.765,68.83,53,1,2.33
749,Surt,LY,2022-04-02 04:31:31,31.2089,16.5887,62.69,63,13,4.18
750,Champerico,GT,2022-04-02 04:31:31,14.3,-91.9167,82.08,69,5,5.79
751,Luganville,VU,2022-04-02 04:31:32,-15.5333,167.1667,78.94,88,100,5.64
752,Lufilufi,WS,2022-04-02 04:31:32,-13.8745,-171.5986,87.58,76,100,16.89
753,Camana,PE,2022-04-02 04:31:33,-16.6228,-72.7111,67.77,82,19,6.04
754,Humboldt,US,2022-04-02 04:31:33,40.6665,-123.9178,39.85,97,94,2.73
755,Kloulklubed,PW,2022-04-02 04:31:34,7.0419,134.2556,84.7,78,94,9.06
756,Tenenkou,ML,2022-04-02 04:31:34,14.4572,-4.9169,82.08,11,100,9.01
757,Sterling,US,2022-04-02 04:31:35,39.0062,-77.4286,45.46,54,75,13.8
758,Nouadhibou,MR,2022-04-02 04:31:35,20.931,-17.0347,60.78,88,2,11.5
759,Oum Hadjer,TD,2022-04-02 04:31:35,13.2954,19.6966,78.93,10,10,8.72
760,Vostok,RU,2022-04-02 04:31:36,46.4856,135.8833,33.53,78,76,10.07
761,Polson,US,2022-04-02 04:31:36,47.6936,-114.1632,37.22,73,56,4.36
762,Sorong,ID,2022-04-02 04:31:37,-0.8833,131.25,86.31,64,69,7.9
763,Siyabuswa,ZA,2022-04-02 04:31:37,-25.1132,29.0445,66.2,50,10,3.94
764,Kasongo-Lunda,CD,2022-04-02 04:31:38,-6.4667,16.8167,67.78,99,90,1.01
765,Karagay,RU,2022-04-02 04:31:38,58.2667,54.9368,28.9,81,100,8.52
766,Broome,US,2022-04-02 04:31:38,42.2506,-75.833,33.55,77,100,16.11
767,Nyurba,RU,2022-04-02 04:31:39,63.2842,118.3319,22.26,76,100,8.9
768,Killybegs,IE,2022-04-02 04:31:39,54.6333,-8.45,42.21,91,96,9.31
769,Roma,US,2022-04-02 04:31:40,43.2128,-75.4557,33.96,77,100,17.27
770,Mazamari,PE,2022-04-02 04:31:40,-11.3258,-74.5308,64.74,100,100,0.6
771,Barcarena,BR,2022-04-02 04:31:41,-1.5058,-48.6258,77.05,95,100,5.73
772,Sivas,TR,2022-04-02 04:31:41,39.7916,37.0019,41.63,70,0,12.66
773,Dmitriyevka,RU,2022-04-02 04:31:41,54.75,55.3333,35.15,100,100,10.56
774,Hagi,JP,2022-04-02 04:31:42,34.4,131.4167,52.86,46,93,8.01
775,Wiarton,CA,2022-04-02 04:31:42,44.7407,-81.1332,31.39,80,40,8.05
776,Sao Francisco De Paula,BR,2022-04-02 04:32:43,-29.4481,-50.5836,47.89,97,25,3.58
777,Nelson,NZ,2022-04-02 04:30:23,-41.2833,173.2833,68.7,100,94,5.99
778,Seelze,DE,2022-04-02 04:32:43,52.4,9.6,34.11,77,0,10.36
779,Shu,KZ,2022-04-02 04:32:44,43.5983,73.7614,59.07,41,100,1.41
780,Praia Da Vitoria,PT,2022-04-02 04:32:44,38.7333,-27.0667,57.76,94,20,13.02
781,Talcahuano,CL,2022-04-02 04:32:45,-36.7167,-73.1167,55.08,94,0,8.05
782,Superior,US,2022-04-02 04:32:45,46.7208,-92.1041,41.97,61,100,14.97
783,Ramos Arizpe,MX,2022-04-02 04:32:22,25.55,-100.9667,67.95,58,33,1.81
784,Harer,ET,2022-04-02 04:32:46,9.3094,42.1258,68.45,48,48,10.74
785,Novo Aripuana,BR,2022-04-02 04:32:46,-5.1206,-60.3797,72.91,99,99,1.9
786,Znamenka,RU,2022-04-02 04:32:47,52.4167,41.4311,44.87,85,72,9.26
787,Qaqortoq,GL,2022-04-02 04:32:47,60.7167,-46.0333,33.21,87,98,0.47
788,Holme,DK,2022-04-02 04:32:48,56.1138,10.1725,31.57,78,35,8.1
789,Kassala,SD,2022-04-02 04:32:48,15.451,36.4,82.76,34,5,8.93
790,Cabedelo,BR,2022-04-02 04:32:49,-6.9811,-34.8339,77.67,77,48,8.97
791,Point Pedro,LK,2022-04-02 04:32:49,9.8167,80.2333,85.6,61,15,2.15
792,Sharjah,AE,2022-04-02 04:30:09,25.3573,55.4033,73.69,68,0,8.05
793,Rawlins,US,2022-04-02 04:32:50,41.7911,-107.2387,42.69,22,0,13.8
794,Strelka,RU,2022-04-02 04:32:50,58.0728,93.0344,31.08,97,100,1.28
795,Biak,ID,2022-04-02 04:32:51,-0.9131,122.8766,84.51,67,58,3.18
796,Manggar,ID,2022-04-02 04:32:52,-2.8833,108.2667,86.32,65,93,4.79
797,Rawah,IQ,2022-04-02 04:32:52,34.4816,41.9093,71.53,21,91,1.34
798,Moree,AU,2022-04-02 04:32:52,-29.4667,149.85,75.22,31,75,9.22
799,Haicheng,CN,2022-04-02 04:32:53,40.8516,122.7475,56.32,27,0,8.28
800,Kindu,CD,2022-04-02 04:32:53,-2.95,25.95,69.85,99,97,1.3
801,Shenjiamen,CN,2022-04-02 04:32:54,29.9576,122.298,51.94,58,100,12.84
802,Split,HR,2022-04-02 04:31:51,43.5089,16.4392,48.85,87,75,3.44
803,Barda,AZ,2022-04-02 04:32:54,40.3744,47.1267,45.68,42,11,5.14
804,Meulaboh,ID,2022-04-02 04:32:55,4.1363,96.1285,84.25,70,100,4.14
805,Karratha,AU,2022-04-02 04:32:55,-20.7377,116.8463,87.64,56,92,7.18
806,Vuktyl,RU,2022-04-02 04:32:56,63.8567,57.3094,14.22,92,96,4.45
807,Flin Flon,CA,2022-04-02 04:32:56,54.7682,-101.865,19.51,93,99,9.13
808,Virginia Beach,US,2022-04-02 04:31:38,36.8529,-75.978,53.02,48,0,11.5
809,Asfi,MA,2022-04-02 04:32:57,32.2994,-9.2372,54.39,83,72,16.51
810,Nouakchott,MR,2022-04-02 04:32:57,18.0858,-15.9785,66.13,76,0,10.92
811,La Ronge,CA,2022-04-02 04:30:27,55.1001,-105.2842,25.05,63,100,8.05
812,Tigzirt,DZ,2022-04-02 04:32:58,36.8886,4.1198,48.96,65,83,10.98
813,Bilma,NE,2022-04-02 04:32:58,18.6853,12.9164,75.67,4,13,5.97
814,Bandarbeyla,SO,2022-04-02 04:32:59,9.4942,50.8122,80.91,71,3,7.65
815,Yerbogachen,RU,2022-04-02 04:32:59,61.2767,108.0108,21.49,69,9,14.05
816,Uglegorsk,RU,2022-04-02 04:33:00,49.0833,142.0333,30.61,55,27,5.59
817,Yaan,NG,2022-04-02 04:33:00,7.3833,8.5667,77.45,79,65,8.52
818,College,US,2022-04-02 04:30:13,64.8569,-147.8028,17.92,39,75,14.97
819,Sassandra,CI,2022-04-02 04:33:01,4.95,-6.0833,78.21,91,100,6.2
820,Chake Chake,TZ,2022-04-02 04:34:02,-5.2459,39.7666,82.09,76,25,3.69
821,Huanan,CN,2022-04-02 04:34:02,46.2167,130.5167,49.93,23,0,16.04
822,Coahuayana,MX,2022-04-02 04:34:02,18.7333,-103.6833,66.07,91,100,3.44
823,Hualmay,PE,2022-04-02 04:34:03,-11.0964,-77.6139,69.19,84,96,9.51
824,Porgera,PG,2022-04-02 04:34:03,-5.4667,143.2,51.08,86,100,2.71
825,Uinskoye,RU,2022-04-02 04:34:04,56.8817,56.5813,29.89,96,100,10.51
826,Staryy Nadym,RU,2022-04-02 04:34:04,65.6118,72.6842,16.93,85,37,12.46
827,Atbasar,KZ,2022-04-02 04:34:05,51.8,68.3333,33.08,94,91,8.12
828,Yingcheng,CN,2022-04-02 04:34:05,30.95,113.55,66.18,46,87,4.47
829,Mugur-Aksy,RU,2022-04-02 04:34:06,50.35,90.5,36.09,49,100,5.82
830,Tursunzoda,TJ,2022-04-02 04:34:06,38.5144,68.2333,68.9,25,76,4.38
831,Okhotsk,RU,2022-04-02 04:32:12,59.3833,143.3,24.3,61,42,12.03
832,Tres Arroyos,AR,2022-04-02 04:34:07,-38.3739,-60.2798,51.4,55,91,13.29
833,Marawi,PH,2022-04-02 04:34:07,7.9986,124.2928,73.92,92,98,5.91
834,Naryan-Mar,RU,2022-04-02 04:34:08,67.6713,53.087,13.75,89,42,9.93
835,Warrnambool,AU,2022-04-02 04:34:08,-38.3833,142.4833,64.81,71,100,17.45
836,Kommunar,RU,2022-04-02 04:34:08,59.6206,30.39,27.93,88,51,3.44
837,Mizdah,LY,2022-04-02 04:34:09,31.4451,12.9801,56.95,39,61,0.67
838,Gboko,NG,2022-04-02 04:34:09,7.3179,8.9951,77.76,79,81,11.7
839,San Luis,AR,2022-04-02 04:34:10,-33.295,-66.3356,53.83,36,0,14.34
840,Thunder Bay,CA,2022-04-02 04:34:10,48.4001,-89.3168,28.38,77,40,3.44
841,Celina,US,2022-04-02 04:34:11,40.5489,-84.5702,31.48,92,23,1.7
842,Boca Do Acre,BR,2022-04-02 04:34:11,-8.7522,-67.3978,63.57,88,87,4.7
843,Marzuq,YE,2022-04-02 04:34:12,14.4,46.4667,74.68,26,0,3.18
844,Tucumcari,US,2022-04-02 04:34:12,35.1717,-103.725,46.24,66,0,0.0
845,Cururupu,BR,2022-04-02 04:34:12,-1.8283,-44.8683,72.91,99,100,1.92
846,Malanje,AO,2022-04-02 04:34:13,-9.5402,16.341,64.49,99,100,4.76
847,Usatove,UA,2022-04-02 04:34:13,46.533,30.6596,51.28,84,15,14.52
848,Abha,SA,2022-04-02 04:34:14,18.2164,42.5053,57.02,24,0,0.0
849,Voyvozh,RU,2022-04-02 04:34:15,62.892,54.9635,17.65,93,94,3.56
850,Wuchi,CN,2022-04-02 04:34:15,29.3786,103.023,51.64,54,100,3.85
851,Banda Aceh,ID,2022-04-02 04:34:16,5.5577,95.3222,85.08,69,100,9.95
852,Podyuga,RU,2022-04-02 04:34:16,61.095,40.8647,19.92,87,41,2.55
853,Kargasok,RU,2022-04-02 04:34:16,59.0556,80.8572,28.65,90,96,12.06
854,Yeniseysk,RU,2022-04-02 04:34:17,58.4497,92.1703,27.68,94,100,7.67
855,Shestakovo,RU,2022-04-02 04:34:17,56.4915,103.96,39.85,86,100,9.33
856,Dakar,SN,2022-04-02 04:34:18,14.6937,-17.4441,68.88,84,43,12.5
857,Kurumkan,RU,2022-04-02 04:34:18,54.3,110.3,39.83,86,48,5.3
858,Sim,RU,2022-04-02 04:34:19,54.993,57.6982,43.3,97,100,11.34
859,Mana,GF,2022-04-02 04:34:19,5.6592,-53.7767,75.76,93,100,8.59
860,Siocon,PH,2022-04-02 04:34:20,7.7061,122.1353,84.67,73,56,10.83
861,Qui Nhon,VN,2022-04-02 04:34:20,13.7667,109.2333,80.44,72,88,22.79
862,Hornepayne,CA,2022-04-02 04:34:21,49.2138,-84.7705,19.51,92,46,7.0
863,Newport,GB,2022-04-02 04:30:01,51.5877,-2.9984,35.55,78,98,3.71
864,Uri,IN,2022-04-02 04:34:21,34.0833,74.0333,75.6,26,0,1.9
865,Esil,KZ,2022-04-02 04:34:22,51.9556,66.4042,34.2,96,97,10.76
866,Kamogawa,JP,2022-04-02 04:34:22,35.1,140.1,49.77,59,100,8.86
867,Zhangjiakou,CN,2022-04-02 04:35:23,40.81,114.8794,51.71,17,0,5.84
868,Lae,PG,2022-04-02 04:35:23,-6.7221,146.9847,86.67,74,99,7.2
869,Parabel,RU,2022-04-02 04:35:24,58.6978,81.4825,28.83,94,95,4.21
870,Narimanov,RU,2022-04-02 04:35:24,46.6927,47.8498,48.11,45,100,13.22
871,Forbes,AU,2022-04-02 04:35:25,-33.3833,148.0167,65.19,47,82,11.54
872,Cairns,AU,2022-04-02 04:32:08,-16.9167,145.7667,87.75,62,64,9.22
873,Wundanyi,KE,2022-04-02 04:35:25,-3.4019,38.364,65.26,77,11,2.21
874,Fiumicino,IT,2022-04-02 04:35:26,41.7675,12.2291,50.0,53,75,17.27
875,Loa Janan,ID,2022-04-02 04:35:26,-0.583,117.095,85.78,75,90,2.28
876,Palmer,US,2022-04-02 04:34:10,42.1584,-72.3287,38.57,57,75,20.71
877,Pitimbu,BR,2022-04-02 04:35:27,-7.4706,-34.8086,77.59,76,80,8.46
878,Praia,CV,2022-04-02 04:30:57,14.9215,-23.5087,68.54,83,0,10.36
879,Fort Nelson,CA,2022-04-02 04:31:41,58.8053,-122.7002,9.99,79,100,10.36
880,Kailua,US,2022-04-02 04:35:28,21.4022,-157.7394,75.18,79,31,5.99
881,Dillon,US,2022-04-02 04:35:29,34.4166,-79.3712,57.18,49,7,9.93
882,Zaranj,AF,2022-04-02 04:35:29,30.9667,61.8833,71.56,16,0,15.57
883,Primo Tapia,MX,2022-04-02 04:35:30,32.22,-116.9172,60.44,83,9,1.52
884,Riviere-Du-Loup,CA,2022-04-02 04:35:31,47.8304,-69.5342,31.08,80,100,11.5
885,Bunia,CD,2022-04-02 04:35:31,1.5667,30.25,69.42,74,66,4.97
886,Kalengwa,ZM,2022-04-02 04:35:32,-13.4659,25.0027,60.71,96,1,3.76
887,Asyut,EG,2022-04-02 04:35:32,27.181,31.1837,62.78,8,44,2.08
888,Smolenka,RU,2022-04-02 04:35:33,52.1352,113.4974,51.87,24,24,13.42
889,Frontera Comalapa,MX,2022-04-02 04:35:33,15.65,-92.1333,78.6,63,76,1.74
890,Lidkoping,SE,2022-04-02 04:35:34,58.5052,13.1577,17.62,70,8,1.14
891,Halifax,CA,2022-04-02 04:34:51,44.6453,-63.5724,46.53,96,100,12.66
